state,sector,week,MtCO2 per week
Anhui,Ground Transport,2024-06-17/2024-06-23,0.5472385
Anhui,Ground Transport,2024-06-24/2024-06-30,0.5502081
Anhui,Ground Transport,2024-07-01/2024-07-07,0.5462231
Anhui,Ground Transport,2024-07-08/2024-07-14,0.5542637
Anhui,Ground Transport,2024-07-15/2024-07-21,0.543184
Anhui,Ground Transport,2024-07-22/2024-07-28,0.5415108
Anhui,Ground Transport,2024-07-29/2024-08-04,0.5340757
Anhui,Ground Transport,2024-08-05/2024-08-11,0.5353716000000001
Anhui,Ground Transport,2024-08-12/2024-08-18,0.5384488
Anhui,Ground Transport,2024-08-19/2024-08-25,0.5406069
Anhui,Ground Transport,2024-08-26/2024-09-01,0.5413353
Anhui,Ground Transport,2024-09-02/2024-09-08,0.539155
Anhui,Ground Transport,2024-09-09/2024-09-15,0.5404858
Anhui,Ground Transport,2024-09-16/2024-09-22,0.5590048
Anhui,Ground Transport,2024-09-23/2024-09-29,0.5448161
Anhui,Ground Transport,2024-09-30/2024-10-06,0.0759038
Anhui,Industry,2019-12-30/2020-01-05,1.700829
Anhui,Industry,2020-01-06/2020-01-12,2.347487
Anhui,Industry,2020-01-13/2020-01-19,2.157889
Anhui,Industry,2020-01-20/2020-01-26,1.727563
Anhui,Industry,2020-01-27/2020-02-02,1.590621
Anhui,Industry,2020-02-03/2020-02-09,1.761384
Anhui,Industry,2020-02-10/2020-02-16,1.730136
Anhui,Industry,2020-02-17/2020-02-23,1.788475
Anhui,Industry,2020-02-24/2020-03-01,2.011156
Anhui,Industry,2020-03-02/2020-03-08,2.49697
Anhui,Industry,2020-03-09/2020-03-15,2.573713
Anhui,Industry,2020-03-16/2020-03-22,2.620797
Anhui,Industry,2020-03-23/2020-03-29,2.634331
Anhui,Industry,2020-03-30/2020-04-05,2.864385
Anhui,Industry,2020-04-06/2020-04-12,2.984463
Anhui,Industry,2020-04-13/2020-04-19,2.893471
Anhui,Industry,2020-04-20/2020-04-26,2.87804
Anhui,Industry,2020-04-27/2020-05-03,2.833277
Anhui,Industry,2020-05-04/2020-05-10,3.06382
Anhui,Industry,2020-05-11/2020-05-17,2.959143
Anhui,Industry,2020-05-18/2020-05-24,2.978445
Anhui,Industry,2020-05-25/2020-05-31,2.956584
Anhui,Industry,2020-06-01/2020-06-07,2.745031
Anhui,Industry,2020-06-08/2020-06-14,2.963221
Anhui,Industry,2020-06-15/2020-06-21,2.93607
Anhui,Industry,2020-06-22/2020-06-28,2.81835
Anhui,Industry,2020-06-29/2020-07-05,2.695476
Anhui,Industry,2020-07-06/2020-07-12,2.657787
Anhui,Industry,2020-07-13/2020-07-19,2.632838
Anhui,Industry,2020-07-20/2020-07-26,2.626879
Anhui,Industry,2020-07-27/2020-08-02,2.776174
Anhui,Industry,2020-08-03/2020-08-09,2.945226
Anhui,Industry,2020-08-10/2020-08-16,2.962907
Anhui,Industry,2020-08-17/2020-08-23,2.839537
Anhui,Industry,2020-08-24/2020-08-30,2.7441880000000003
Anhui,Industry,2020-08-31/2020-09-06,3.326118
Anhui,Industry,2020-09-07/2020-09-13,3.231448
Anhui,Industry,2020-09-14/2020-09-20,2.979296
Anhui,Industry,2020-09-21/2020-09-27,2.872999
Anhui,Industry,2020-09-28/2020-10-04,2.726516
Anhui,Industry,2020-10-05/2020-10-11,2.794492
Anhui,Industry,2020-10-12/2020-10-18,2.996861
Anhui,Industry,2020-10-19/2020-10-25,3.095305
Anhui,Industry,2020-10-26/2020-11-01,3.19367
Anhui,Industry,2020-11-02/2020-11-08,2.787853
Anhui,Industry,2020-11-09/2020-11-15,2.914726
Anhui,Industry,2020-11-16/2020-11-22,3.078412
Anhui,Industry,2020-11-23/2020-11-29,3.4430370000000003
Anhui,Industry,2020-11-30/2020-12-06,2.928486
Anhui,Industry,2020-12-07/2020-12-13,2.918027
Anhui,Industry,2020-12-14/2020-12-20,2.994272
Anhui,Industry,2020-12-21/2020-12-27,2.990104
Anhui,Industry,2020-12-28/2021-01-03,2.9244
Anhui,Industry,2021-01-04/2021-01-10,2.951614
Anhui,Industry,2021-01-11/2021-01-17,2.898599
Anhui,Industry,2021-01-18/2021-01-24,2.738962
Anhui,Industry,2021-01-25/2021-01-31,2.651361
Anhui,Industry,2021-02-01/2021-02-07,2.242636
Anhui,Industry,2021-02-08/2021-02-14,1.917507
Anhui,Industry,2021-02-15/2021-02-21,1.791462
Anhui,Industry,2021-02-22/2021-02-28,2.026887
Anhui,Industry,2021-03-01/2021-03-07,3.015457
Anhui,Industry,2021-03-08/2021-03-14,3.080692
Anhui,Industry,2021-03-15/2021-03-21,2.930083
Anhui,Industry,2021-03-22/2021-03-28,2.874378
Anhui,Industry,2021-03-29/2021-04-04,3.117398
Anhui,Industry,2021-04-05/2021-04-11,3.224155
Anhui,Industry,2021-04-12/2021-04-18,3.0684460000000002
Anhui,Industry,2021-04-19/2021-04-25,2.997325
Anhui,Industry,2021-04-26/2021-05-02,2.928334
Anhui,Industry,2021-05-03/2021-05-09,2.9174379999999998
Anhui,Industry,2021-05-10/2021-05-16,3.0896559999999997
Anhui,Industry,2021-05-17/2021-05-23,3.09075
Anhui,Industry,2021-05-24/2021-05-30,3.091209
Anhui,Industry,2021-05-31/2021-06-06,2.960717
Anhui,Industry,2021-06-07/2021-06-13,3.070621
Anhui,Industry,2021-06-14/2021-06-20,3.176793
Anhui,Industry,2021-06-21/2021-06-27,3.175135
Anhui,Industry,2021-06-28/2021-07-04,2.929341
Anhui,Industry,2021-07-05/2021-07-11,2.970384
Anhui,Industry,2021-07-12/2021-07-18,3.034502
Anhui,Industry,2021-07-19/2021-07-25,2.81084
Anhui,Industry,2021-07-26/2021-08-01,2.95527
Anhui,Industry,2021-08-02/2021-08-08,3.1514100000000003
Anhui,Industry,2021-08-09/2021-08-15,3.049139
Anhui,Industry,2021-08-16/2021-08-22,2.838699
Anhui,Industry,2021-08-23/2021-08-29,2.712043
Anhui,Industry,2021-08-30/2021-09-05,3.1027050000000003
Anhui,Industry,2021-09-06/2021-09-12,3.079086
Anhui,Industry,2021-09-13/2021-09-19,2.98619
Anhui,Industry,2021-09-20/2021-09-26,2.857055
Anhui,Industry,2021-09-27/2021-10-03,2.832646
Anhui,Industry,2021-10-04/2021-10-10,2.803667
Anhui,Industry,2021-10-11/2021-10-17,2.752214
Anhui,Industry,2021-10-18/2021-10-24,2.818699
Anhui,Industry,2021-10-25/2021-10-31,2.896779
Anhui,Industry,2021-11-01/2021-11-07,2.8162920000000002
Anhui,Industry,2021-11-08/2021-11-14,2.801177
Anhui,Industry,2021-11-15/2021-11-21,2.921284
Anhui,Industry,2021-11-22/2021-11-28,3.019576
Anhui,Industry,2021-11-29/2021-12-05,2.710405
Anhui,Industry,2021-12-06/2021-12-12,2.740933
Anhui,Industry,2021-12-13/2021-12-19,2.817559
Anhui,Industry,2021-12-20/2021-12-26,2.909374
Anhui,Industry,2021-12-27/2022-01-02,2.991251
Anhui,Industry,2022-01-03/2022-01-09,2.950085
Anhui,Industry,2022-01-10/2022-01-16,2.934849
Anhui,Industry,2022-01-17/2022-01-23,2.880629
Anhui,Industry,2022-01-24/2022-01-30,2.6212340000000003
Anhui,Industry,2022-01-31/2022-02-06,1.859534
Anhui,Industry,2022-02-07/2022-02-13,1.950144
Anhui,Industry,2022-02-14/2022-02-20,2.082103
Anhui,Industry,2022-02-21/2022-02-27,2.179865
Anhui,Industry,2022-02-28/2022-03-06,2.927654
Anhui,Industry,2022-03-07/2022-03-13,3.072969
Anhui,Industry,2022-03-14/2022-03-20,3.102958
Anhui,Industry,2022-03-21/2022-03-27,3.044231
Anhui,Industry,2022-03-28/2022-04-03,3.039835
Anhui,Industry,2022-04-04/2022-04-10,3.008952
Anhui,Industry,2022-04-11/2022-04-17,3.01206
Anhui,Industry,2022-04-18/2022-04-24,2.879075
Anhui,Industry,2022-04-25/2022-05-01,2.884195
Anhui,Industry,2022-05-02/2022-05-08,2.869387
Anhui,Industry,2022-05-09/2022-05-15,3.0197979999999998
Anhui,Industry,2022-05-16/2022-05-22,2.92994
Anhui,Industry,2022-05-23/2022-05-29,2.963876
Anhui,Industry,2022-05-30/2022-06-05,2.702204
Anhui,Industry,2022-06-06/2022-06-12,2.7916819999999998
Anhui,Industry,2022-06-13/2022-06-19,2.934933
Anhui,Industry,2022-06-20/2022-06-26,3.153042
Anhui,Industry,2022-06-27/2022-07-03,2.860291
Anhui,Industry,2022-07-04/2022-07-10,2.485738
Anhui,Industry,2022-07-11/2022-07-17,2.706258
Anhui,Industry,2022-07-18/2022-07-24,2.704004
Anhui,Industry,2022-07-25/2022-07-31,2.731755
Anhui,Industry,2022-08-01/2022-08-07,2.886697
Anhui,Industry,2022-08-08/2022-08-14,2.880984
Anhui,Industry,2022-08-15/2022-08-21,2.863596
Anhui,Industry,2022-08-22/2022-08-28,2.73322
Anhui,Industry,2022-08-29/2022-09-04,2.789195
Anhui,Industry,2022-09-05/2022-09-11,2.9391
Anhui,Industry,2022-09-12/2022-09-18,2.899846
Anhui,Industry,2022-09-19/2022-09-25,2.752764
Anhui,Industry,2022-09-26/2022-10-02,2.797701
Anhui,Industry,2022-10-03/2022-10-09,2.856913
Anhui,Industry,2022-10-10/2022-10-16,2.821207
Anhui,Industry,2022-10-17/2022-10-23,2.729185
Anhui,Industry,2022-10-24/2022-10-30,2.799864
Anhui,Industry,2022-10-31/2022-11-06,2.673949
Anhui,Industry,2022-11-07/2022-11-13,2.765386
Anhui,Industry,2022-11-14/2022-11-20,2.841028
Anhui,Industry,2022-11-21/2022-11-27,2.83668
Anhui,Industry,2022-11-28/2022-12-04,2.668396
Anhui,Industry,2022-12-05/2022-12-11,2.579233
Anhui,Industry,2022-12-12/2022-12-18,2.613568
Anhui,Industry,2022-12-19/2022-12-25,2.600011
Anhui,Industry,2022-12-26/2023-01-01,2.721601
Anhui,Industry,2023-01-02/2023-01-08,3.1152
Anhui,Industry,2023-01-09/2023-01-15,2.8235289999999997
Anhui,Industry,2023-01-16/2023-01-22,2.556163
Anhui,Industry,2023-01-23/2023-01-29,2.465968
Anhui,Industry,2023-01-30/2023-02-05,2.124002
Anhui,Industry,2023-02-06/2023-02-12,2.017205
Anhui,Industry,2023-02-13/2023-02-19,2.037966
Anhui,Industry,2023-02-20/2023-02-26,2.054072
Anhui,Industry,2023-02-27/2023-03-05,2.7548909999999998
Anhui,Industry,2023-03-06/2023-03-12,2.999332
Anhui,Industry,2023-03-13/2023-03-19,2.975785
Anhui,Industry,2023-03-20/2023-03-26,2.984156
Anhui,Industry,2023-03-27/2023-04-02,2.920571
Anhui,Industry,2023-04-03/2023-04-09,2.88143
Anhui,Industry,2023-04-10/2023-04-16,2.905643
Anhui,Industry,2023-04-17/2023-04-23,2.905395
Anhui,Industry,2023-04-24/2023-04-30,2.833662
Anhui,Industry,2023-05-01/2023-05-07,2.695388
Anhui,Industry,2023-05-08/2023-05-14,2.832923
Anhui,Industry,2023-05-15/2023-05-21,2.809987
Anhui,Industry,2023-05-22/2023-05-28,2.867493
Anhui,Industry,2023-05-29/2023-06-04,2.840174
Anhui,Industry,2023-06-05/2023-06-11,2.747435
Anhui,Industry,2023-06-12/2023-06-18,2.8665469999999997
Anhui,Industry,2023-06-19/2023-06-25,2.837251
Anhui,Industry,2023-06-26/2023-07-02,2.854117
Anhui,Industry,2023-07-03/2023-07-09,2.66275
Anhui,Industry,2023-07-10/2023-07-16,2.865869
Anhui,Industry,2023-07-17/2023-07-23,2.776602
Anhui,Industry,2023-07-24/2023-07-30,2.674054
Anhui,Industry,2023-07-31/2023-08-06,2.723164
Anhui,Industry,2023-08-07/2023-08-13,2.784042
Anhui,Industry,2023-08-14/2023-08-20,2.809432
Anhui,Industry,2023-08-21/2023-08-27,2.691031
Anhui,Industry,2023-08-28/2023-09-03,2.622236
Anhui,Industry,2023-09-04/2023-09-10,2.95566
Anhui,Industry,2023-09-11/2023-09-17,2.913962
Anhui,Industry,2023-09-18/2023-09-24,2.911526
Anhui,Industry,2023-09-25/2023-10-01,2.7679460000000002
Anhui,Industry,2023-10-02/2023-10-08,2.881694
Anhui,Industry,2023-10-09/2023-10-15,2.928018
Anhui,Industry,2023-10-16/2023-10-22,2.8228779999999998
Anhui,Industry,2023-10-23/2023-10-29,2.937722
Anhui,Industry,2023-10-30/2023-11-05,2.778379
Anhui,Industry,2023-11-06/2023-11-12,2.797048
Anhui,Industry,2023-11-13/2023-11-19,2.8958690000000002
Anhui,Industry,2023-11-20/2023-11-26,3.001989
Anhui,Industry,2023-11-27/2023-12-03,2.860312
Anhui,Industry,2023-12-04/2023-12-10,2.490652
Anhui,Industry,2023-12-11/2023-12-17,2.722415
Anhui,Industry,2023-12-18/2023-12-24,2.813972
Anhui,Industry,2023-12-25/2023-12-31,2.771425
Anhui,Industry,2024-01-01/2024-01-07,2.420144
Anhui,Industry,2024-01-08/2024-01-14,2.403216
Anhui,Industry,2024-01-15/2024-01-21,2.430716
Anhui,Industry,2024-01-22/2024-01-28,2.436111
Anhui,Industry,2024-01-29/2024-02-04,2.550777
Anhui,Industry,2024-02-05/2024-02-11,2.216365
Anhui,Industry,2024-02-12/2024-02-18,1.708038
Anhui,Industry,2024-02-19/2024-02-25,2.406695
Anhui,Industry,2024-02-26/2024-03-03,2.7480335
Anhui,Industry,2024-03-04/2024-03-10,2.994274
Anhui,Industry,2024-03-11/2024-03-17,2.817257
Anhui,Industry,2024-03-18/2024-03-24,2.733959
Anhui,Industry,2024-03-25/2024-03-31,2.704469
Anhui,Industry,2024-04-01/2024-04-07,2.676263
Anhui,Industry,2024-04-08/2024-04-14,2.621953
Anhui,Industry,2024-04-15/2024-04-21,2.56377
Anhui,Industry,2024-04-22/2024-04-28,2.559078
Anhui,Industry,2024-04-29/2024-05-05,2.534257
Anhui,Industry,2024-05-06/2024-05-12,2.665908
Anhui,Industry,2024-05-13/2024-05-19,2.64065
Anhui,Industry,2024-05-20/2024-05-26,2.716346
Anhui,Industry,2024-05-27/2024-06-02,2.605856
Anhui,Industry,2024-06-03/2024-06-09,2.551285
Anhui,Industry,2024-06-10/2024-06-16,2.693299
Anhui,Industry,2024-06-17/2024-06-23,2.7103420000000003
Anhui,Industry,2024-06-24/2024-06-30,2.694663
Anhui,Industry,2024-07-01/2024-07-07,2.362927
Anhui,Industry,2024-07-08/2024-07-14,2.4393759999999998
Anhui,Industry,2024-07-15/2024-07-21,2.5044750000000002
Anhui,Industry,2024-07-22/2024-07-28,2.63803
Anhui,Industry,2024-07-29/2024-08-04,2.492251
Anhui,Industry,2024-08-05/2024-08-11,2.409501
Anhui,Industry,2024-08-12/2024-08-18,2.465147
Anhui,Industry,2024-08-19/2024-08-25,2.448553
Anhui,Industry,2024-08-26/2024-09-01,2.439647
Anhui,Industry,2024-09-02/2024-09-08,2.68781
Anhui,Industry,2024-09-09/2024-09-15,2.676321
Anhui,Industry,2024-09-16/2024-09-22,2.515265
Anhui,Industry,2024-09-23/2024-09-29,2.447944
Anhui,Industry,2024-09-30/2024-10-06,0.336663
Anhui,Power,2019-12-30/2020-01-05,2.5430669999999997
Anhui,Power,2020-01-06/2020-01-12,3.509945
Anhui,Power,2020-01-13/2020-01-19,3.226459
Anhui,Power,2020-01-20/2020-01-26,2.583037
Anhui,Power,2020-01-27/2020-02-02,2.692195
Anhui,Power,2020-02-03/2020-02-09,3.716211
Anhui,Power,2020-02-10/2020-02-16,3.650285
Anhui,Power,2020-02-17/2020-02-23,3.773371
Anhui,Power,2020-02-24/2020-03-01,3.8809275
Anhui,Power,2020-03-02/2020-03-08,3.466891
Anhui,Power,2020-03-09/2020-03-15,3.573446
Anhui,Power,2020-03-16/2020-03-22,3.638821
Anhui,Power,2020-03-23/2020-03-29,3.65761
Anhui,Power,2020-03-30/2020-04-05,3.521099
Anhui,Power,2020-04-06/2020-04-12,3.498276
Anhui,Power,2020-04-13/2020-04-19,3.391617
Anhui,Power,2020-04-20/2020-04-26,3.373531
Anhui,Power,2020-04-27/2020-05-03,3.380986
Anhui,Power,2020-05-04/2020-05-10,3.7531410000000003
Anhui,Power,2020-05-11/2020-05-17,3.624915
Anhui,Power,2020-05-18/2020-05-24,3.648559
Anhui,Power,2020-05-25/2020-05-31,3.621779
Anhui,Power,2020-06-01/2020-06-07,3.770879
Anhui,Power,2020-06-08/2020-06-14,4.07061
Anhui,Power,2020-06-15/2020-06-21,4.03331
Anhui,Power,2020-06-22/2020-06-28,3.871599
Anhui,Power,2020-06-29/2020-07-05,3.7619730000000002
Anhui,Power,2020-07-06/2020-07-12,3.735659
Anhui,Power,2020-07-13/2020-07-19,3.700589
Anhui,Power,2020-07-20/2020-07-26,3.692214
Anhui,Power,2020-07-27/2020-08-02,4.124156
Anhui,Power,2020-08-03/2020-08-09,4.950092
Anhui,Power,2020-08-10/2020-08-16,4.979807
Anhui,Power,2020-08-17/2020-08-23,4.772459
Anhui,Power,2020-08-24/2020-08-30,4.6122060000000005
Anhui,Power,2020-08-31/2020-09-06,4.367536
Anhui,Power,2020-09-07/2020-09-13,4.0896550000000005
Anhui,Power,2020-09-14/2020-09-20,3.7705349999999997
Anhui,Power,2020-09-21/2020-09-27,3.63601
Anhui,Power,2020-09-28/2020-10-04,3.356602
Anhui,Power,2020-10-05/2020-10-11,3.363058
Anhui,Power,2020-10-12/2020-10-18,3.606598
Anhui,Power,2020-10-19/2020-10-25,3.7250750000000004
Anhui,Power,2020-10-26/2020-11-01,3.907584
Anhui,Power,2020-11-02/2020-11-08,3.815354
Anhui,Power,2020-11-09/2020-11-15,3.988987
Anhui,Power,2020-11-16/2020-11-22,4.213002
Anhui,Power,2020-11-23/2020-11-29,4.712017
Anhui,Power,2020-11-30/2020-12-06,4.994299
Anhui,Power,2020-12-07/2020-12-13,5.180400000000001
Anhui,Power,2020-12-14/2020-12-20,5.315758
Anhui,Power,2020-12-21/2020-12-27,5.308361
Anhui,Power,2020-12-28/2021-01-03,4.91276
Anhui,Power,2021-01-04/2021-01-10,4.550436
Anhui,Power,2021-01-11/2021-01-17,4.468702
Anhui,Power,2021-01-18/2021-01-24,4.222594
Anhui,Power,2021-01-25/2021-01-31,4.08754
Anhui,Power,2021-02-01/2021-02-07,4.580144
Anhui,Power,2021-02-08/2021-02-14,3.916132
Anhui,Power,2021-02-15/2021-02-21,3.658711
Anhui,Power,2021-02-22/2021-02-28,4.13952
Anhui,Power,2021-03-01/2021-03-07,4.331319000000001
Anhui,Power,2021-03-08/2021-03-14,4.425019
Anhui,Power,2021-03-15/2021-03-21,4.2086879999999995
Anhui,Power,2021-03-22/2021-03-28,4.128674
Anhui,Power,2021-03-29/2021-04-04,4.025217
Anhui,Power,2021-04-05/2021-04-11,3.8625429999999996
Anhui,Power,2021-04-12/2021-04-18,3.676005
Anhui,Power,2021-04-19/2021-04-25,3.590801
Anhui,Power,2021-04-26/2021-05-02,3.54884
Anhui,Power,2021-05-03/2021-05-09,3.644104
Anhui,Power,2021-05-10/2021-05-16,3.859215
Anhui,Power,2021-05-17/2021-05-23,3.860584
Anhui,Power,2021-05-24/2021-05-30,3.861156
Anhui,Power,2021-05-31/2021-06-06,4.038239
Anhui,Power,2021-06-07/2021-06-13,4.252608
Anhui,Power,2021-06-14/2021-06-20,4.39965
Anhui,Power,2021-06-21/2021-06-27,4.397353
Anhui,Power,2021-06-28/2021-07-04,4.348461
Anhui,Power,2021-07-05/2021-07-11,4.668426999999999
Anhui,Power,2021-07-12/2021-07-18,4.7692
Anhui,Power,2021-07-19/2021-07-25,4.417678
Anhui,Power,2021-07-26/2021-08-01,4.653545
Anhui,Power,2021-08-02/2021-08-08,5.017763
Anhui,Power,2021-08-09/2021-08-15,4.8549240000000005
Anhui,Power,2021-08-16/2021-08-22,4.519858
Anhui,Power,2021-08-23/2021-08-29,4.318191
Anhui,Power,2021-08-30/2021-09-05,4.471471
Anhui,Power,2021-09-06/2021-09-12,4.281797
Anhui,Power,2021-09-13/2021-09-19,4.152615
Anhui,Power,2021-09-20/2021-09-26,3.97304
Anhui,Power,2021-09-27/2021-10-03,3.891178
Anhui,Power,2021-10-04/2021-10-10,3.786194
Anhui,Power,2021-10-11/2021-10-17,3.716713
Anhui,Power,2021-10-18/2021-10-24,3.806493
Anhui,Power,2021-10-25/2021-10-31,3.911935
Anhui,Power,2021-11-01/2021-11-07,3.9455869999999997
Anhui,Power,2021-11-08/2021-11-14,3.92441
Anhui,Power,2021-11-15/2021-11-21,4.092677
Anhui,Power,2021-11-22/2021-11-28,4.230383
Anhui,Power,2021-11-29/2021-12-05,4.339809
Anhui,Power,2021-12-06/2021-12-12,4.643388
Anhui,Power,2021-12-13/2021-12-19,4.773199
Anhui,Power,2021-12-20/2021-12-26,4.928739
Anhui,Power,2021-12-27/2022-01-02,5.171773
Anhui,Power,2022-01-03/2022-01-09,5.372952
Anhui,Power,2022-01-10/2022-01-16,5.345203
Anhui,Power,2022-01-17/2022-01-23,5.246452
Anhui,Power,2022-01-24/2022-01-30,4.774017
Anhui,Power,2022-01-31/2022-02-06,3.9130010000000004
Anhui,Power,2022-02-07/2022-02-13,4.222532
Anhui,Power,2022-02-14/2022-02-20,4.508253
Anhui,Power,2022-02-21/2022-02-27,4.719929
Anhui,Power,2022-02-28/2022-03-06,4.051824
Anhui,Power,2022-03-07/2022-03-13,3.986776
Anhui,Power,2022-03-14/2022-03-20,4.025683
Anhui,Power,2022-03-21/2022-03-27,3.949493
Anhui,Power,2022-03-28/2022-04-03,3.677226
Anhui,Power,2022-04-04/2022-04-10,3.312183
Anhui,Power,2022-04-11/2022-04-17,3.315604
Anhui,Power,2022-04-18/2022-04-24,3.169215
Anhui,Power,2022-04-25/2022-05-01,3.242173
Anhui,Power,2022-05-02/2022-05-08,3.6496069999999996
Anhui,Power,2022-05-09/2022-05-15,3.840917
Anhui,Power,2022-05-16/2022-05-22,3.726621
Anhui,Power,2022-05-23/2022-05-29,3.76979
Anhui,Power,2022-05-30/2022-06-05,3.987726
Anhui,Power,2022-06-06/2022-06-12,4.377758
Anhui,Power,2022-06-13/2022-06-19,4.602394
Anhui,Power,2022-06-20/2022-06-26,4.94442
Anhui,Power,2022-06-27/2022-07-03,5.005898
Anhui,Power,2022-07-04/2022-07-10,5.166417
Anhui,Power,2022-07-11/2022-07-17,5.624753
Anhui,Power,2022-07-18/2022-07-24,5.62007
Anhui,Power,2022-07-25/2022-07-31,5.677745
Anhui,Power,2022-08-01/2022-08-07,6.003549
Anhui,Power,2022-08-08/2022-08-14,5.991673
Anhui,Power,2022-08-15/2022-08-21,5.9555109999999996
Anhui,Power,2022-08-22/2022-08-28,5.684365
Anhui,Power,2022-08-29/2022-09-04,4.8094470000000005
Anhui,Power,2022-09-05/2022-09-11,4.365063
Anhui,Power,2022-09-12/2022-09-18,4.306766
Anhui,Power,2022-09-19/2022-09-25,4.088321
Anhui,Power,2022-09-26/2022-10-02,4.135632
Anhui,Power,2022-10-03/2022-10-09,4.17452
Anhui,Power,2022-10-10/2022-10-16,4.12235
Anhui,Power,2022-10-17/2022-10-23,3.987886
Anhui,Power,2022-10-24/2022-10-30,4.091164
Anhui,Power,2022-10-31/2022-11-06,3.957686
Anhui,Power,2022-11-07/2022-11-13,4.102252
Anhui,Power,2022-11-14/2022-11-20,4.214456
Anhui,Power,2022-11-21/2022-11-27,4.2080079999999995
Anhui,Power,2022-11-28/2022-12-04,4.563633
Anhui,Power,2022-12-05/2022-12-11,4.915899
Anhui,Power,2022-12-12/2022-12-18,4.9813410000000005
Anhui,Power,2022-12-19/2022-12-25,4.9555
Anhui,Power,2022-12-26/2023-01-01,4.986992
Anhui,Power,2023-01-02/2023-01-08,4.541603
Anhui,Power,2023-01-09/2023-01-15,4.116382
Anhui,Power,2023-01-16/2023-01-22,3.726593
Anhui,Power,2023-01-23/2023-01-29,3.595102
Anhui,Power,2023-01-30/2023-02-05,4.450839
Anhui,Power,2023-02-06/2023-02-12,4.951841
Anhui,Power,2023-02-13/2023-02-19,5.002808
Anhui,Power,2023-02-20/2023-02-26,5.04234
Anhui,Power,2023-02-27/2023-03-05,4.569405
Anhui,Power,2023-03-06/2023-03-12,4.358486
Anhui,Power,2023-03-13/2023-03-19,4.324269
Anhui,Power,2023-03-20/2023-03-26,4.3364329999999995
Anhui,Power,2023-03-27/2023-04-02,4.1972059999999995
Anhui,Power,2023-04-03/2023-04-09,4.025471
Anhui,Power,2023-04-10/2023-04-16,4.059297
Anhui,Power,2023-04-17/2023-04-23,4.058952
Anhui,Power,2023-04-24/2023-04-30,3.958737
Anhui,Power,2023-05-01/2023-05-07,4.211328
Anhui,Power,2023-05-08/2023-05-14,4.426211
Anhui,Power,2023-05-15/2023-05-21,4.390377
Anhui,Power,2023-05-22/2023-05-28,4.480224
Anhui,Power,2023-05-29/2023-06-04,4.7609580000000005
Anhui,Power,2023-06-05/2023-06-11,4.8647290000000005
Anhui,Power,2023-06-12/2023-06-18,5.075632
Anhui,Power,2023-06-19/2023-06-25,5.023764
Anhui,Power,2023-06-26/2023-07-02,5.296384
Anhui,Power,2023-07-03/2023-07-09,5.588912
Anhui,Power,2023-07-10/2023-07-16,6.015242
Anhui,Power,2023-07-17/2023-07-23,5.827877
Anhui,Power,2023-07-24/2023-07-30,5.612636
Anhui,Power,2023-07-31/2023-08-06,5.667155
Anhui,Power,2023-08-07/2023-08-13,5.78617
Anhui,Power,2023-08-14/2023-08-20,5.838938
Anhui,Power,2023-08-21/2023-08-27,5.592862
Anhui,Power,2023-08-28/2023-09-03,4.8980440000000005
